#######################;;;;;;;;;;;X
# muster;;;;;;;;;;;X
#######################;;;;;;;;;;;X
# Majors;;;;;;;;;;;X
# England;;;;;;;;;;;X
# England land brigades;;;;;;;;;;;X
MODEL_ITA_25_2;;.;.;.;.;.;.;.;.;;X
MODEL_ITA_25_3;;.;.;.;.;.;.;.;.;;X
MODEL_ITA_25_4;;.;.;.;.;.;.;.;.;;X
MODEL_ITA_25_5;;.;.;.;.;.;.;.;.;;X
MODEL_ITA_25_6;;.;.;.;.;.;.;.;.;;X
MODEL_ITA_25_7;;.;.;.;.;.;.;.;.;;X
MODEL_ITA_26_2;;.;.;.;.;.;.;.;.;;X
MODEL_ITA_27_0;;.;.;.;.;.;.;.;.;;X
MODEL_ITA_27_2;;.;.;.;.;.;.;.;.;;X
MODEL_ITA_28_0;;.;.;.;.;.;.;.;.;;X
MODEL_ITA_28_1;;.;.;.;.;.;.;.;.;;X
MODEL_ITA_28_2;;.;.;.;.;.;.;.;.;;X
MODEL_ITA_28_3;;.;.;.;.;.;.;.;.;;X
MODEL_ITA_28_4;;.;.;.;.;.;.;.;.;;X
MODEL_ITA_28_7;;.;.;.;.;.;.;.;.;;X
#MODEL_ITA_28_8;;;;;;;;;;;X
MODEL_ITA_28_9;;.;.;.;.;.;.;.;.;;X
# Japan;;;;;;;;;;;X
# land brigade;;;;;;;;;;;X
BRIG_MODEL_JAP_1_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_1_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_1_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_1_3;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_1_4;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_1_5;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_1_6;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_2_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_2_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_2_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_2_3;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_2_4;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_2_5;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_6_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_6_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_6_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_6_3;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_6_4;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_6_5;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_6_6;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_7_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_7_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_7_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_8_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_8_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_8_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_9_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_9_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_10_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_10_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_10_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_10_3;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_10_4;;.;.;.;.;.;.;.;.;;X
# Japan air brigades;;;;;;;;;;;X
BRIG_MODEL_JAP_14_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_14_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_14_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_14_3;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_14_4;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_14_5;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_15_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_15_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_15_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_15_3;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_15_4;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_15_5;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_JAP_15_6;;.;.;.;.;.;.;.;.;;X
## Japan land units;;;;;;;;;;;X
MODEL_JAP_5_0;Type 4 Chi-To;.;.;.;.;.;.;.;.;;X
MODEL_JAP_5_1;Type 61;.;.;.;.;.;.;.;.;;X
# Japan air units;;;;;;;;;;;X
MODEL_JAP_32_0;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_32_1;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_16_0;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_16_2;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_17_0;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_17_1;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_17_2;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_17_3;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_17_4;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_18_1;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_18_2;;.;.;.;.;.;.;.;.;;X
# # Japan naval units;;;;;;;;;;;X
MODEL_JAP_21_0;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_21_2;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_21_3;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_21_4;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_21_5;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_21_6;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_21_7;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_21_11;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_21_12;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_22_0;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_22_1;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_22_2;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_22_3;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_23_0;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_23_1;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_23_2;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_23_3;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_23_4;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_23_5;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_24_0;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_24_1;;.;.;.;.;.;.;.;.;;X
#MODEL_JAP_24_3;;;;;;;;;;;X
MODEL_JAP_25_0;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_25_1;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_25_2;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_25_3;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_25_4;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_25_5;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_25_6;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_25_7;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_26_0;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_26_2;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_26_3;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_26_4;;.;.;.;.;.;.;.;.;;X
#MODEL_JAP_26_5;;;;;;;;;;;X
MODEL_JAP_27_0;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_27_2;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_27_3;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_28_0;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_28_1;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_28_2;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_28_3;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_28_4;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_28_7;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_28_8;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_29_0;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_29_1;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_29_2;;.;.;.;.;.;.;.;.;;X
MODEL_JAP_31_0;;.;.;.;.;.;.;.;.;;X
# USSR;;;;;;;;;;;X
# land brigades;;;;;;;;;;;X
BRIG_MODEL_SOV_1_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_1_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_1_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_1_3;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_1_4;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_1_5;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_1_6;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_2_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_2_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_2_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_2_3;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_2_4;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_2_5;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_6_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_6_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_6_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_6_3;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_6_4;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_6_5;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_6_6;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_6_7;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_7_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_7_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_7_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_8_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_8_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_8_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_9_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_9_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_10_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_10_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_10_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_10_3;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_10_4;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_10_8;;.;.;.;.;.;.;.;.;;X
# USSR air brigades;;;;;;;;;;;X
BRIG_MODEL_SOV_14_9;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_15_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_15_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_15_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_15_4;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_15_5;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_15_6;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_15_8;;.;.;.;.;.;.;.;.;;X
# USSR;;;;;;;;;;;X
# land units;;;;;;;;;;;X
MODEL_SOV_5_0;T-44;.;.;.;.;.;.;.;.;;X
MODEL_SOV_5_1;T-54/55;.;.;.;.;.;.;.;.;;X
MODEL_SOV_5_2;T-62;;;;;;;;;;X
MODEL_SOV_5_3;T-64A;.;.;.;.;.;.;.;.;;X
MODEL_SOV_5_4;T-72 Ural;.;.;.;.;.;.;.;.;;X
MODEL_SOV_5_5;T-72A/T-80;.;.;.;.;.;.;.;.;;X
MODEL_SOV_5_6;T-72B;.;.;.;.;.;.;.;.;;X
MODEL_SOV_5_7;T-80U;.;.;.;.;.;.;.;.;;X
MODEL_SOV_5_8;T-90 Vladimir;.;.;.;.;.;.;.;.;;X
MODEL_SOV_5_9;T-14 Armata;.;.;.;.;.;.;.;.;;X
# air units;;.;.;.;.;.;.;.;.;;X
MODEL_SOV_12_0;Lavochkin La-9;.;.;.;.;.;.;.;.;;X
MODEL_SOV_12_1;Mikoyan-Gurevich MiG-9;.;.;.;.;.;.;.;.;;X
MODEL_SOV_12_2;Mikoyan-Gurevich MiG-15/17;.;.;.;.;.;.;.;.;;X
MODEL_SOV_12_3;Mikoyan-Gurevich MiG-19;.;.;.;.;.;.;.;.;;X
MODEL_SOV_12_4;Mikoyan-Gurevich MiG-21;.;.;.;.;.;.;.;.;;X
MODEL_SOV_12_5;Mikoyan-Gurevich MiG-23;.;.;.;.;.;.;.;.;;X
MODEL_SOV_12_6;Mikoyan-Gurevich MiG-29;.;.;.;.;.;.;.;.;;X
MODEL_SOV_12_7;Mikoyan-Gurevich MiG-33;.;.;.;.;.;.;.;.;;X
MODEL_SOV_13_0;Yakovlev Yak-50;.;.;.;.;.;.;.;.;;X
MODEL_SOV_13_1;Sukhoi Su-9;.;.;.;.;.;.;.;.;;X
MODEL_SOV_13_2;Sukhoi Su-11;.;.;.;.;.;.;.;.;;X
MODEL_SOV_13_3;Mikoyan-Gurevich MiG-25;.;.;.;.;.;.;.;.;;X
MODEL_SOV_13_4;Mikoyan-Gurevich MiG-31;.;.;.;.;.;.;.;.;;X
MODEL_SOV_13_5;Sukhoi Su-30;.;.;.;.;.;.;.;.;;X
MODEL_SOV_16_0;Beriev Be-12 Chayka;;;;;;;;;;X
MODEL_SOV_16_1;Ilyushin Il-38;.;.;.;.;.;.;.;.;;X
MODEL_SOV_16_2;Tupolev Tu-22M2;.;.;.;.;.;.;.;.;;X
MODEL_SOV_17_0;Ilyushin Il-10;.;.;.;.;.;.;.;.;;X
MODEL_SOV_17_1;Ilyushin Il-40;.;.;.;.;.;.;.;.;;X
MODEL_SOV_17_10;Sukhoi Su-35;.;.;.;.;.;.;.;.;;X
MODEL_SOV_17_2;Ilyushin Il-28Sh;.;.;.;.;.;.;.;.;;X
MODEL_SOV_17_3;Sukhoi Su-17;.;.;.;.;.;.;.;.;;X
MODEL_SOV_17_4;Sukhoi Su-24;.;.;.;.;.;.;.;.;;X
MODEL_SOV_17_5;Sukhoi Su-25;.;.;.;.;.;.;.;.;;X
MODEL_SOV_17_6;Sukhoi Su-39;.;.;.;.;.;.;.;.;;X
MODEL_SOV_18_0;Ilyushin Il-14;.;.;.;.;.;.;.;.;;X
MODEL_SOV_18_1;Antonov An-12;.;.;.;.;.;.;.;.;;X
MODEL_SOV_18_2;Antonov An-22;.;.;.;.;.;.;.;.;;X
MODEL_SOV_18_3;Ilyushin Il-76;.;.;.;.;.;.;.;.;;X
# naval units;;.;.;.;.;.;.;.;.;;X
MODEL_SOV_21_0;Project 1123 Kondor;.;.;.;.;.;.;.;.;;X
MODEL_SOV_21_1;Project 1143 Krechet;.;.;.;.;.;.;.;.;;X
MODEL_SOV_21_2;Project 1143.5 Kuznetsov;.;.;.;.;.;.;.;.;;X
MODEL_SOV_21_3;Project 1143.7 Ulyanovsk;.;.;.;.;.;.;.;.;;X
MODEL_SOV_22_0;Project 159 SKR-1;.;.;.;.;.;.;.;.;;X
MODEL_SOV_22_1;Project 35 SKR-7;.;.;.;.;.;.;.;.;;X
MODEL_SOV_22_2;Project 1159 Delfin;.;.;.;.;.;.;.;.;;X
MODEL_SOV_22_3;Project 1135 Burevestnik;.;.;.;.;.;.;.;.;;X
MODEL_SOV_22_4;Project 1135M Burevestnik;.;.;.;.;.;.;.;.;;X
MODEL_SOV_22_5;Project 11540 Yastreb;.;.;.;.;.;.;.;.;;X
MODEL_SOV_22_6;Project 11356 Burevestnik;.;.;.;.;.;.;.;.;;X
MODEL_SOV_22_7;Project 12441 Grom;.;.;.;.;.;.;.;.;;X
MODEL_SOV_22_8;Project 22350 Admiral Gorshkov;.;.;.;.;.;.;.;.;;X
MODEL_SOV_23_0;Project 68-bis Sverdlov;.;.;.;.;.;.;.;.;;X
MODEL_SOV_23_1;Project 58 Grozny;.;.;.;.;.;.;.;.;;X
MODEL_SOV_23_2;Poject 61 Komsomolets Ukrainy;.;.;.;.;.;.;.;.;;X
MODEL_SOV_23_3;Project 1134 Berkut;.;.;.;.;.;.;.;.;;X
MODEL_SOV_23_4;Project 1134A Berkut-A;.;.;.;.;.;.;.;.;;X
MODEL_SOV_23_5;Project 1134B Berkut-B;.;.;.;.;.;.;.;.;;X
MODEL_SOV_23_6;Project 1164 Atlant;.;.;.;.;.;.;.;.;;X
MODEL_SOV_23_7;Missile Cruiser 2000;.;.;.;.;.;.;.;.;;X
MODEL_SOV_23_8;Missile Cruiser 2005;.;.;.;.;.;.;.;.;;X
MODEL_SOV_24_1;18,474t LPH 1961;.;.;.;.;.;.;.;.;;X
MODEL_SOV_24_2;Project 1123.2 Kiev;.;.;.;.;.;.;.;.;;X
MODEL_SOV_24_3;Project 10200 Khalzan;.;.;.;.;.;.;.;.;;X
MODEL_SOV_24_4;Project 11780 Ivan Tarawa;.;.;.;.;.;.;.;.;;X
MODEL_SOV_24_6;UDK tip Lavina;;;;;;;;;;X
MODEL_SOV_25_0;World War II Destroyer;.;.;.;.;.;.;.;.;;X
MODEL_SOV_25_1;Project 41 Neustrashimy;.;.;.;.;.;.;.;.;;X
MODEL_SOV_25_2;Project 56 Spokojny;.;.;.;.;.;.;.;.;;X
MODEL_SOV_25_3;Project 56-M Bedovy;.;.;.;.;.;.;.;.;;X
MODEL_SOV_25_4;Project 57-bis Gnevny;.;.;.;.;.;.;.;.;;X
MODEL_SOV_25_5;Project 956 Sarych;.;.;.;.;.;.;.;.;;X
MODEL_SOV_25_6;Project 1155 Fregat;.;.;.;.;.;.;.;.;;X
MODEL_SOV_25_7;Project 1156;.;.;.;.;.;.;.;.;;X
MODEL_SOV_25_8;Project 11560;.;.;.;.;.;.;.;.;;X
MODEL_SOV_25_9;Project 21956;.;.;.;.;.;.;.;.;;X
MODEL_SOV_25_10;Project 23560 Lider;.;.;.;.;.;.;.;.;;X
MODEL_SOV_26_0;Project 69AV;.;.;.;.;.;.;.;.;;X
MODEL_SOV_26_7;Project 23000 Shtorm;.;.;.;.;.;.;.;.;;X
MODEL_SOV_28_0;Project 611;;;;;;;;;;X
MODEL_SOV_28_1;Project 613;;;;;;;;;;X
MODEL_SOV_28_2;Project 633;.;.;.;.;.;.;.;.;;X
MODEL_SOV_28_3;Project 641;.;.;.;.;.;.;.;.;;X
MODEL_SOV_28_4;Project 641B Som;;;;;;;;;;X
MODEL_SOV_28_5;Project 877 Paltus;.;.;.;.;.;.;.;.;;X
MODEL_SOV_28_6;Project 677 Lada;.;.;.;.;.;.;.;.;;X
MODEL_SOV_28_7;Project 637 Amur;.;.;.;.;.;.;.;.;;X
MODEL_SOV_29_0;Project 627 Kit;.;.;.;.;.;.;.;.;;X
MODEL_SOV_29_1;Project 671 Yorsh/659;.;.;.;.;.;.;.;.;;X
MODEL_SOV_29_2;Project 671RT Syomga/675;.;.;.;.;.;.;.;.;;X
MODEL_SOV_29_3;Project 671RTMK Shchuka/670 Skat;.;.;.;.;.;.;.;.;;X
MODEL_SOV_29_4;Project 971 Shchuka-B/670M;.;.;.;.;.;.;.;.;;X
MODEL_SOV_29_5;Project 945 Barrakuda;.;.;.;.;.;.;.;.;;X
MODEL_SOV_29_6;Project 949 Granit/949A Antey;.;.;.;.;.;.;.;.;;X
MODEL_SOV_29_7;Project 885 Yasen;.;.;.;.;.;.;.;.;;X
MODEL_SOV_31_1;Project 1124 Albatros;.;.;.;.;.;.;.;.;;X
MODEL_SOV_31_2;Project 12412;.;.;.;.;.;.;.;.;;X
MODEL_SOV_31_3;Project 1331;.;.;.;.;.;.;.;.;;X
MODEL_SOV_31_4;Project 11661 Gepard;.;.;.;.;.;.;.;.;;X
MODEL_SOV_31_5;Project 20380 Steregushchy;.;.;.;.;.;.;.;.;;X
MODEL_SOV_31_6;Project 21631 Buyan-M;.;.;.;.;.;.;.;.;;X
MODEL_SOV_31_7;Project 22160;.;.;.;.;.;.;.;.;;X
MODEL_SOV_30_1;Project 1171 Tapir;.;.;.;.;.;.;.;.;;X
MODEL_SOV_30_2;Project 1174 Ivan Rogov;.;.;.;.;.;.;.;.;;X
MODEL_SOV_30_3;Project 775;.;.;.;.;.;.;.;.;;X
MODEL_SOV_30_4;Project 775-II;.;.;.;.;.;.;.;.;;X
MODEL_SOV_30_5;Project 775-III;.;.;.;.;.;.;.;.;;X
MODEL_SOV_30_6;Project 778;;;;;;;;;;X
MODEL_SOV_30_7;Project 11711 Ivan Gren;.;.;.;.;.;.;.;.;;X
MODEL_SOV_32_0;Ilyushin Il-28;.;.;.;.;.;.;.;.;;X
MODEL_SOV_32_1;Tupolev Tu-22;.;.;.;.;.;.;.;.;;X
MODEL_SOV_32_2;Tupolev Tu-22M;.;.;.;.;.;.;.;.;;X
MODEL_SOV_32_3;Sukhoi Su-24M2;.;.;.;.;.;.;.;.;;X
MODEL_SOV_50_0;Project 1160 Oryol;.;.;.;.;.;.;.;.;;X
MODEL_SOV_50_1;Project 1153 Oryol;.;.;.;.;.;.;.;.;;X
MODEL_SOV_51_0;Project 658;.;.;.;.;.;.;.;.;;X
MODEL_SOV_51_1;Project 667A Navaga/667B Murena;.;.;.;.;.;.;.;.;;X
MODEL_SOV_51_2;Project 667BD Murena-M/667BDR;.;.;.;.;.;.;.;.;;X
MODEL_SOV_51_3;Project 667BDRM Delfin/941 Akula;.;.;.;.;.;.;.;.;;X
MODEL_SOV_51_4;Project 955 Borey;.;.;.;.;.;.;.;.;;X
MODEL_SOV_52_3;Project 1144 Orlan;.;.;.;.;.;.;.;.;;X
#Other Models;;;;;;;;;;;X
BRIG_MODEL_SOV_41_0;Mil Mi-4;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_41_1;Mil Mi-24;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_41_2;Mil Mi-24V;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_41_3;Mil Mi-28;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_41_4;Kamov Ka-50 ''Black Shark'';.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_41_5;Kamov Ka-52 ''Alligator'';.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_42_0;Tupolev Tu-16R;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_42_1;Tupolev Tu-22R;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_44_1;Beriev A-50;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_44_0;Tupolev Tu-126;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_44_2;Beriev A-50EI;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_45_2;Beriev A-50EI;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_45_1;Beriev A-50;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_45_0;Tupolev Tu-126;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_48_0;Yakovlev Yak-38;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_48_1;Yakovlev Yak-141;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_48_2;Yakovlev Yak-201;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_47_0;Mikoyan-Gurevich MiG-15;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_47_1;Mikoyan-Gurevich MiG-17;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_47_2;Mikoyan-Gurevich MiG-21;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_47_3;Mikoyan-Gurevich MiG-23K;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_47_4;Sukhoi Su-33;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_47_5;Sukhoi Su-33KUB;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_47_6;Sukhoi Su-50K;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_14_0;Mikoyan-Gurevich MiG-15SV;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_14_1;Mikoyan-Gurevich MiG-17AS;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_14_2;Sukhoi Su-7;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_14_3;Sukhoi Su-17;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_14_4;Mikoyan MiG-27;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_14_5;Mikoyan MiG-29K;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_46_0;Ilyushin Il-20;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_46_1;Sukhoi Su-7B;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_46_2;Yakovlev Yak-36;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_46_3;Sukhoi Su-24;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_46_4;Sukhoi Su-25K;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_SOV_46_5;Sukhoi Su-32FN;.;.;.;.;.;.;.;.;;X
# USA;;.;.;.;.;.;.;.;.;;X
# land brigades;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_USA_1_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_USA_1_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_USA_1_2;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_USA_1_3;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_USA_1_4;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_USA_1_5;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_USA_1_6;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_USA_2_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_USA_2_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_USA_2_2;;;;;;;;;;;X
BRIG_MODEL_USA_2_3;;;;;;;;;;;X
BRIG_MODEL_USA_2_4;;;;;;;;;;;X
BRIG_MODEL_USA_2_5;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_USA_2_6;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_USA_6_0;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_USA_6_1;;.;.;.;.;.;.;.;.;;X
BRIG_MODEL_USA_6_2;;.;.;.;.;.;.;.;.;;X
