##  STRING NAME (do not change!);;;;;;;;;;;X
## ;;;;;;;;;;;X
##  Technology System Techs below here..;;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_CMP_ARMOR_94_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_94_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_94_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_94_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_95_NAME;Basic Armored Car;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_95_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_95_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_95_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_95_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_95_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_96_NAME;Basic Modern Self-Propelled Artillery;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_96_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_96_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_96_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_96_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_96_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_97_NAME;Semi-Modern Surface-to-Air Missile;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_97_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_97_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_97_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_97_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_97_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_98_NAME;World War II Self-Propelled Rocket Artillery;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_98_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_98_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_98_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_98_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_98_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_99_NAME;Advanced Rocket Artillery;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_99_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_99_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_99_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_99_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_99_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_100_NAME;Main Battle Tank;Char de combat;Carro Principale da Combattimento;Carro MBT;Hauptkampfpanzer;Czoіg podstawowy;;Основной танк;;;X
TECH_CMP_ARMOR_100_1_NAME;Improved Reactive Armor Plates;Blindages rйactifs II;Lamiere di Corazza Reattive Migliorate;Planchas de blindaje reactivo mejoradas;Verbesserte reaktive Panzerplatten;Ulepszone pіyty pancerza reaktywnego;;Улучшенные реактивные броневые листы;;;X
TECH_CMP_ARMOR_100_2_NAME;130mm Tank Gun;Canon de char 130mm;Cannone da Carro da 130mm;Caсуn de tanque de 130 mm;Panzergeschьtz 130mm;130mm dziaіo czoіgowe ;;Танковая пушка 130мм;;;X
TECH_CMP_ARMOR_100_3_NAME;Semi-Modern Suspension;Suspension semi-moderne;Sospensioni semi moderne;Suspensiуn semimoderna;Halbmoderne Federung;Prawie nowoczesne zawieszenie;;Полусовременная подвеска;;;X
TECH_CMP_ARMOR_100_4_NAME;Improved Infrared Optical Sights;Lunette de visйe а infrarouges II;Visore Infrarosso Migliorato;Miras уpticas de infrarrojos mejoradas;Verbesserte Infrarotsicht;Ulepszony celownik na podczerwieс;;Улучшенный инфракрасный оптический прицел;;;X
TECH_CMP_ARMOR_100_5_NAME;MBT Prototype Tests;Essais du prototype char de combat;Test prototipi Carro Principale da Combattimento;Pruebas protot. de carro MBT;Prototypentests mit Hauptkampfpanzern;Testy prototypu czoіgu podstawowego;;Испытания основного танка;;;X
TECH_APP_ARMOR_101_NAME;Advanced Main Battle Tank;Char de combat II;Carro Principale Avanzato da Combattimento;Carro MBT avanzado;Fortgeschrittener Hauptkampfpanzer;Zaawansowany czoіg podstawowy;;Усовершенствованный основной танк;;;X
TECH_CMP_ARMOR_101_1_NAME;Advanced Reactive Armor Plates;Blindages rйactifs III;Lamiere di Corazza Reattive Avanzate;Planchas de blindaje reactivo avanzadas;Fortgeschrittene reaktive Panzerplatten;Zaaw. pіyty pancerza reaktywnego;;Усов. реактивные броневые листы;;;X
TECH_CMP_ARMOR_101_2_NAME;Semi-Automatic 100mm Tank Gun;Canon automatique de char 100mm ;Cannone Semiautomatico da Carro da 100mm;Caсуn de tanque semiautomбtico de 100 mm;Halbautomatisches Panzergeschьtz 100mm;Pуіautomatyczne 100mm dziaіo czoіgowe;;Полуавтоматическая танковая пушка 100мм;;;X
TECH_CMP_ARMOR_101_3_NAME;Semi-Modern Suspension;Suspension semi-moderne;Sospensioni semi moderne;Suspensiуn semimoderna;Halbmoderne Federung;Prawie nowoczesne zawieszenie;;Полусовременная подвеска;;;X
TECH_CMP_ARMOR_101_4_NAME;Long Distance Infrared Optical Sights;Lunette longue distance infrarouges;Visore Infrarosso a Lunga Distanza;Miras уpticas de infrarrojos de largo alcance;Ferninfrarotsicht;Celownik opt. na podczerwieс dal. zasiкgu;;Инфракрасный оптический прицел дальнего действия;;;X
TECH_CMP_ARMOR_101_5_NAME;Advanced MBT Prototype Tests;Essais du prototype char de combat II;Test Avanzati di prototipi Carro Principale da Combattimento;Pruebas protot. de carro MBT avanzado;Prototypentests fortgeschr. Hauptkampfpanzer;Zaaw. testy prototypu czoіgu podst.;;Испытания усоверш. основного танка;;;X
TECH_APP_ARMOR_102_NAME;Modern Tank Destroyer;Chasseur de chars Moderne;Carro Anticarro Moderno;Cazacarros moderno;Moderner Jagdpanzer;Nowoczesny niszczyciel czoіgуw;;Современная противотанковая установка;;;X
TECH_CMP_ARMOR_102_1_NAME;Anti-Tank Guided Missile;Missile anti-char guidй;Missile Guidato Anti Carro;Misil anticarro guiado;Panzerabwehrlenkwaffe;Kierowany pocisk p-panc;;Противотанковая управляемая ракета;;;X
TECH_CMP_ARMOR_102_2_NAME;Improved Medium Tank Chassis;Chвssis de char moyen II;Struttura Carro Medio Migliorata;Chasis de carro medio mejorado;Verbesserter mittelschwerer Panzerrumpf;Ulepszony szkielet њredniego czoіgu ;;Улучшенная ходовая часть среднего танка;;;X
TECH_CMP_ARMOR_102_3_NAME;High Velocity AP Ammo;Munition AP de haute vйlocitй;Munizioni AP ad Alta Velocita';Municiуn perforante de gran velocidad;Hochgeschwindigkeitsgeschoss;Amunicja p-panc o duїej prкdkoњci ;;Подкалиберные бронебойные снаряды;;;X
TECH_CMP_ARMOR_102_4_NAME;Long Distance Infrared Optical Sights;Lunette longue distance infrarouges;Visore Infrarosso a Lunga Distanza;Miras уpticas de infrarrojos de largo alcance;Ferninfrarotsicht;Celownik opt. na podczerwieс dal. zasiкgu;;Инфракрасный оптический прицел дальнего действия;;;X
TECH_CMP_ARMOR_102_5_NAME;Modern Tank Destroyer Prototype Tests;Essais du prototype de chasseur de chars modernes;Test prototipi Carro Anticarro Moderni;Pruebas protot. de cazacarros moderno;Prototypentests halbmoderner Jagdpanzer;Prototyp nowoczesnego niszczyciela czoіgуw;;Испытания современной противотанковой установки;;;X
TECH_APP_ARMOR_103_NAME;Advanced Self-Propelled Artillery;Artillerie AM IV;Artiglieria Mobile Semi Moderna;Artillerнa autopropulsada semimoderna;Halbmoderne Artillerie auf Selbstfahrlafette;Prawie nowoczesna artyleria samobieїna;;Полусовременная самоходная артиллерия;;;X
TECH_CMP_ARMOR_103_1_NAME;Multirole Assault Gun 152mm;Canon d'assaut multi rфle 152mm;Cannone d'Assalto Multiruolo da 152mm;Caсуn de asalto polivalente de 152 mm;Mehrzweck-Sturmgeschьtz 152mm;Dziaіo szturm. 152mm rуїnorakiego przezn.;;Универсальное штурмовое орудие 152мм;;;X
TECH_CMP_ARMOR_103_2_NAME;Improved Medium Tank Chassis;Chвssis de char moyen II;Struttura Carro Medio Migliorata;Chasis de carro medio mejorado;Verbesserter mittelschwerer Panzerrumpf;Ulepszony szkielet њredniego czoіgu ;;Улучшенная ходовая часть среднего танка;;;X
TECH_CMP_ARMOR_103_3_NAME;Improved High Explosive Anti-Tank (HEAT) Shells;Obus explosifs brisant antichar (HEAT) II;Granate Esplosive Anticarro Migliorate (HEAT);Proyectiles anticarro de alto explosivo (HEAT) mejorados;Hohlladungsgranate II;Ulepszone pociski HEAT;;Улучшенные кумулятивные противотанковые снаряды;;;X
TECH_CMP_ARMOR_103_4_NAME;Advanced Counter-Battery Radar;Radar de contrebatterie III;Radar Avanzato di Controbatteria;Radar avanzado contra-baterнa;Fortgeschrittenes Artillerieortungsradar;Zaawansowany radar baterii p-lot;;Усовершенствованный контрбатарейный радар;;;X
TECH_CMP_ARMOR_103_5_NAME;Semi-Modern Assault Gun Prototype Tests;Essais du prototype de canon d'assaut IV;Test prototipi Cannoni d'Assalto Semi Moderni ;Pruebas protot. caсуn de asalto semimoderno;Prototypentests halbmoderner Sturmgeschьtze;Testy prot. prawie now. karabinu szturmowego;;Испытания полусовременной пушки;;;X
TECH_APP_ARMOR_104_NAME;Modern Self-Propelled Artillery;Artillerie AM V;Artiglieria Mobile Moderna;Artillerнa autopropulsada moderna;Moderne Artillerie mit Selbstantrieb;Nowoczesna artyleria samobieїna;;Современная самоходная артиллерия;;;X
TECH_CMP_ARMOR_104_1_NAME;Multirole Assault Gun 152mm;Canon d'assaut multi rфle 152mm;Cannone d'Assalto Multiruolo da 152mm;Caсуn de asalto polivalente de 152 mm;Mehrzweck-Sturmgeschьtz 152mm;Dziaіo szturm. 152mm rуїnorakiego przezn.;;Универсальное штурмовое орудие 152мм;;;X
TECH_CMP_ARMOR_104_2_NAME;Advanced Medium Tank Chassis;Chвssis de char moyen III;Struttura Avanzata Carro Medio;Chasis de carro medio avanzado;Forschrittl. mittelschwerer Panzerrumpf;Zaaw. szkielet њredniego czoіgu;;Усов. ходовая часть среднего танка;;;X
TECH_CMP_ARMOR_104_3_NAME;Improved High Explosive Anti-Tank (HEAT) Shells;Obus explosifs brisant antichar (HEAT) II;Granate Esplosive Anticarro Migliorate (HEAT);Proyectiles anticarro de alto explosivo (HEAT) mejorados;Hohlladungsgranate II;Ulepszone pociski HEAT ;;Улуч. кумулятивные противотанк. снаряды;;;X
TECH_CMP_ARMOR_104_4_NAME;Modern Counter-Battery Radar;Radar de contrebatterie IV;Radar Moderno di Controbatteria;Radar moderno contra-baterнa;Modernes Artillerieortungsradar;Nowoczesny radar baterii p-lot;;Современный контрбатарейный радар;;;X
TECH_CMP_ARMOR_104_5_NAME;Modern Assault Gun Prototype Tests;Essais du prototype de canon d'assaut V;Test prototipi Cannoni d'Assalto Moderni;Pruebas protot. caсуn de asalto moderno;Prototypentests moderner Sturmgeschьtze;Testy prot. now. karabinu szturmowego;;Испытания современной пушки;;;X
TECH_APP_ARMOR_105_NAME;Advanced Self-Propelled Rocket Artillery;Artillerie de missiles AM IV;Artiglieria Missilistica Mobile Semi Moderna;Artillerнa lanzacohetes Apr semimoderna;Halbmoderne Raketenartillerie auf Selbstfahrlafette;Prawie now. art. rak. jednego przeznaczenia;;Полусовр. самох. ракетная артиллерия;;;X
TECH_CMP_ARMOR_105_1_NAME;Improved Multiple Rocket Launcher;Lance-roquettes multiples ;Lancia Missili Multiplo Migliorato;Lanzacohetes mъltiple mejorado;Verbesserter Mehrfachraketenwerfer;Ulepszone wielolufowe wyrzutnie rakiet;;Улуч. реактивная система залпового огня;;;X
TECH_CMP_ARMOR_105_2_NAME;Adapted Trucks;Camions adaptйs;Camion Adattati;Camiones adaptados;Angepasste Transportfahrzeuge;Zaadoptowane ciкїarуwki;;Адаптированные грузовики;;;X
TECH_CMP_ARMOR_105_3_NAME;High Explosive Incendiary (HEI) Rockets;Obus explosifs brisant antichar (HEAT) III;Razzi Incendiari Esplosivi (HEI);Cohetes incendiarios de alto explosivo (HEI);Hochexplosive Brandrakete;Rakiety HEI;;Фугасно-зажигательные неупр. ракеты;;;X
TECH_CMP_ARMOR_105_4_NAME;Improved stabilization system;Systиme de stabilitй amйliorй;Sistema di Stabilizzazione Migliorato;Sistema de estabilizaciуn mejorado;Verbessertes Stabilitдtssystem;Ulepszony system stabilizacji;;Улучшенная система стабилизации;;;X
TECH_CMP_ARMOR_105_5_NAME;Semi-Modern SP Rocket Art Prototype Tests;Essais du prototype Art. de missiles AM IV;Test prototipi Artiglieria Missilistica Mobile Semi Moderni;Pruebas protot. art. lanzacohetes APr. semimod.;Prototypentests halbmoderner Raketenartillerie (Sfl.);Testy prot. prawie now. art. rak. jednego przezn.;;Испытания полусов. самох. ракетной артиллерии;;;X
TECH_APP_ARMOR_106_NAME;Modern SP Rocket Artillery;Artillerie de missiles AM V;Artiglieria Missilistica Mobile Moderna;Artillerнa lanzacohetes APr moderna;Moderne Raketenartillerie auf Selbstfahrlafette;Now. art. rakietowa jednego przeznaczenia;;Современная самох. ракетная артиллерия;;;X
TECH_CMP_ARMOR_106_1_NAME;Advanced Multiple Rocket Launcher;Lance-roquettes multiples II;Lancia Missili Multiplo Avanzato;Lanzacohetes mъltiple avanzado;Fortschrittl. Mehrfachraketenwerfer;Zaaw. wielolufowa wyrzutnia rakiet;;Усов. реактивная система залпового огня;;;X
TECH_CMP_ARMOR_106_2_NAME;Adapted Trucks;Camions adaptйs;Camion Adattati;Camiones adaptados;Angepasste Transportfahrzeuge;Zaadoptowane ciкїarуwki;;Адаптированные грузовики;;;X
TECH_CMP_ARMOR_106_3_NAME;Improved HEI Rockets;Obus explosifs brisant antichar (HEAT) IV;Razzi Incendiari Esplosivi (HEI) Migliorati;Cohetes de alto explosivo (HEI) mejorados;Verbesserte hochexplosive Brandrakete;Ulepszone rakiety HEI ;;Улуч. фугасно-зажигательные неупр. ракеты;;;X
TECH_CMP_ARMOR_106_4_NAME;Improved stabilization system;Systиme de stabilitй amйliorй;Sistema di Stabilizzazione Migliorato;Sistema de estabilizaciуn mejorado;Verbessertes Stabilitдtssystem;Ulepszony system stabilizacji;;Улучшенная система стабилизации;;;X
TECH_CMP_ARMOR_106_5_NAME;Modern SP Rocket Art Prototype Tests;Essais du prototype Art. de missiles AM V;Test prototipi Artiglieria Missilistica Mobile Moderna;Pruebas protot. artillerнa lanzacohetes APr moderna;Prototypentests moderner Raketenartillerie (Sfl.);Testy prot. now. art. rak. jednego przezn.;;Испытания совр. самох. реакт. артиллерии;;;X
TECH_APP_ARMOR_107_NAME;Modern Anti-Tank Artillery;Artillerie antichar moderne;Artiglieria Moderna Anticarro;Artillerнa anticarro moderna;Moderne Panzerabwehrartillerie;Nowoczesna artyleria p-panc;;Современная противотанковая артиллерия;;;X
TECH_CMP_ARMOR_107_1_NAME;Multiple Anti-Tank Gun 106mm;Canon multiple antichar 106mm;Cannone Multiplo Anticarro da 106mm;Caсуn anticarro mъltiple de 106 mm;Multiples Panzerabwehrgeschьtz 106mm;Wielolufowe dziaіo p-panc 106mm;;Многоствольная противотанковая установка 106мм;;;X
TECH_CMP_ARMOR_107_2_NAME;Modern Gun Carriage;Affыt moderne;Carrello Moderno per Cannone;Cuerpo de afuste moderno;Moderne Lafette;Nowoczesny wуzek na dziaіa;;Современный лафет;;;X
TECH_CMP_ARMOR_107_3_NAME;HESH Ammo;Munition HESH;Munizioni HESH;Municiуn HESH;Quetschkopfgranate;Amunicja HESH;;Фугасные снаряды;;;X
TECH_CMP_ARMOR_107_4_NAME;Long Distance Infrared Optical Sights;Lunette longue distance infrarouges;Visore Infrarosso a Lunga Distanza;Miras уpticas de infrarrojos de largo alcance;Ferninfrarotsicht;Celownik na podczerwieс dalekiego zasiкgu;;Инфракрасный оптический прицел дальнего действия;;;X
TECH_CMP_ARMOR_107_5_NAME;AT Combined Arms Training;Entraоnement armйes combinйes AP;Addestramento Forze Armate Anticarro Congiunte;Instrucciуn en armamento combinado anticarro;Panzerabwehrtraining mit kombinierten Waffengattungen;Szkolenie poі№czonych siі p-panc;;Тренировка противот. общевойсковых подразделений;;;X
TECH_APP_ARMOR_108_NAME;Modern Static Anti-Air Artillery;Artillerie DCA statistique moderne;Artiglieria Statica Antiaerea Moderna;Artillerнa antiaйrea fija moderna;Moderne statische Flugabwehr;Nowoczesna statyczna artyleria p-lot;;Современная стационарная система ПВО;;;X
TECH_CMP_ARMOR_108_1_NAME;SAM;Missiles Sol-Air;Missili Terra-Aria (SAM);Misil tierra-aire;Flugabwehrraketen;Pocisk ziemia-powietrze;;Ракеты 'Земля-Воздух';;;X
TECH_CMP_ARMOR_108_2_NAME;Modern Carriage;Affыt moderne;Carrello Moderno;Afuste moderno;Moderne Lafette;Wspуіczesne wуzki ;;Современный лафет;;;X
TECH_CMP_ARMOR_108_3_NAME;Improved Radar Proximity Fuse;Fusйe de proximitй radar moderne;Fusibile Migliorato di Prossimita' Radar;Espoleta con radar de proximidad mejorada;Verbesserter Radar-Annдherungszьnder;Ulepszony radarowy bezpiecznik zbliїeniowy;;Усов. радарно-чувствительный взрыватель;;;X
TECH_CMP_ARMOR_108_4_NAME;Modern Centimetric Anti-Air Radar;Radar antiaйrien centimйtrique moderne;Radar Centimetrico Moderno Antiaereo;Radar centimйtrico moderno antiaйreo;Modernes cm-Flugabwehr-Radar;Nowoczesny centymetrowy radar p-lot ;;Современный сантиметровый радар;;;X
TECH_CMP_ARMOR_108_5_NAME;SAM training;Entraоnement Sol-Air;Addestramento per Missili Terra-Aria (SAM);Instrucciуn en misiles tierra-aire;Training mit Flugabwehrraketen;Szkolenie ziemia-powietrze;;Обучение использованию ракет класса 'Земля-Воздух';;;X
TECH_APP_ARMOR_109_NAME;Modern Anti-Air Artillery Brigade;Brigade d'artillerie antiaйrienne moderne;Brigata di Artiglieria Antiaerea Moderna;Brigada de artillerнa antiaйrea moderna;Moderne Flugabwehrartillerie-Brigade;Nowoczesna brygada artylerii p-lot;;Современная батарея ПВО;;;X
TECH_CMP_ARMOR_109_1_NAME;Anti-Air Gun 54mm Quad;Canon DCA 54mm x4;Cannone Quadruplo Antiaereo da 54mm;Caсуn antiaйreo cuбdruple de 54 mm;Vierfaches Flugabwehrgeschьtz 54mm;Czterolufowe 54mm dziaіko p-lot ;;Счетверенная турель 54мм;;;X
TECH_CMP_ARMOR_109_2_NAME;High Velocity Anti-Air Gun 128mm;Canon DCA 128mm haute vitesse;Cannone Antiaereo ad Alta Velocita' da 128mm;Caсуn antiaйreo de gran velocidad de 128 mm;Hochgeschwindigkeits-Flugabwehrgeschьtz 128mm;Szybkostrzelne dziaіo p-lot 128mm;;Зенитная пушка 128мм;;;X
TECH_CMP_ARMOR_109_3_NAME;Improved Radar Proximity Fuse;Fusйe de proximitй radar moderne;Fusibile Migliorato di Prossimita' Radar;Espoleta con radar de proximidad mejorada;Verbesserter Radar-Annдherungszьnder;Ulepszony radarowy czujnik zbliїeniowy;;Усов. радарно-чувствительный взрыватель;;;X
TECH_CMP_ARMOR_109_4_NAME;Modern Centimetric Anti-Air Radar;Radar antiaйrien centimйtrique moderne;Radar Centimetrico Moderno Antiaereo;Radar centimйtrico moderno antiaйreo;Modernes cm-Flugabwehr-Radar;Nowoczesny centymetrowy radar p-lot;;Современный сантиметровый радар;;;X
TECH_CMP_ARMOR_109_5_NAME;Radar Target Plotting Training;Entraоnement tracй cible;Addestramento nel Tracciamento di Bersagli Radar;Instrucciуn en seguimiento de objetivos de radar;Zielьbung fьr Radarziele;Szkolenie w nam. celуw za pomoc№ radaru;;Обучение обнаружению противника при помощи радара;;;X
TECH_APP_ARMOR_110_NAME;Modern Armored Car;Vйhicule blindй III;Vettura corazzata moderna;Vehнculo blindado moderno;Moderner Panzerspдhwagen;Nowoczesny pojazd pancerny;;Современный бронеавтомобиль;;;X
TECH_CMP_ARMOR_110_5_NAME;Modern Armored Car Prototype Tests;Essais du prototype de vйhicule blindй III;Test prototipo vettura corazzata Moderno;Pruebas de prototipo de vehнculo blindado moderno;Prototypentests moderner Panzerspдhwagen;Testy prot. nowoczesny pojazdu pancernego;;Испытания опытного современного бронеавтомобиля;;;X
TECH_APP_ARMOR_118_NAME;Basic Surface-to-Air Missile;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_118_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_118_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_118_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_118_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_118_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_119_NAME;Improved Surface-to-Air Missile;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_119_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_119_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_119_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_119_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_119_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_120_NAME;Advanced Surface-to-Air Missile;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_120_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_120_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_120_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_120_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_120_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_126_NAME;Early Modern Infantry Fighting Vehicle;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_126_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_126_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_126_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_126_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_126_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_127_NAME;Basic Modern Early Infantry Fighting Vehicles;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_127_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_127_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_127_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_127_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_127_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_291_NAME;World War II Self-Propelled Anti-Air Artillery Brigade;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_291_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_291_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_291_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_291_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_291_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_292_NAME;Early Self-Propelled Anti-Air Artillery Brigade;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_292_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_292_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_292_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_292_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_292_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_293_NAME;Basic Self-Propelled Artillery Brigade;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_293_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_293_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_293_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_293_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_293_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_294_NAME;Improved Self-Propelled Artillery Brigade;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_294_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_294_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_294_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_294_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_294_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_295_NAME;Advanced Self-Propelled Artillery Brigade;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_295_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_295_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_295_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_295_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_295_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_296_NAME;Basic Modern Self-Propelled Artillery Brigade;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_296_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_296_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_296_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_296_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_296_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_ARMOR_297_NAME;Advanced Modern Self-Propelled Artillery Brigade;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_297_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_297_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_297_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_297_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_ARMOR_297_5_NAME;;.;.;.;.;.;.;.;.;.;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_AIRCRAFT_NAME;Aircraft;.;.;.;.;.;.;.;.;.;X
