#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;;;;;;;;;;;X
########################################;;;;;;;;;;;X
#  Division Description;;;;;;;;;;;X
########################################;;;;;;;;;;;X
SDESC_ANTITANK;This unit has an Medium-tank brigade.;.;.;.;.;.;.;.;.;.;X
SDESC_ANTIAIR;This unit has a anti-aircraft brigade.;.;.;.;.;.;.;.;.;.;X
SDESC_ENGINEER;This unit has a engineering brigade.;.;.;.;.;.;.;.;.;.;X
SDESC_POLICE;This unit has an police brigade.;.;.;.;.;.;.;.;.;.;X
SDESC_CAG;This unit has a multi-role carrier air group.;.;.;.;.;.;.;.;.;.;X
SDESC_ATTACK_HELICOPTER;This unit has an helicopter unit;.;.;.;.;.;.;.;.;.;X
LDESC_ARTILLERY;Artillery pieces will increase the 'Soft Attack' capability of your units, inflicting more damage on Infantry and Motorized units.;.;.;.;.;.;.;.;.;.;X
LDESC_SP_ARTILLERY;SP, or Self-Propelled, Artillery gives your armored and mechanized units an additional punch against enemy infantry while not reducing the speed of those units as much as normal artillery.;.;.;.;.;.;.;.;.;.;X
LDESC_SP_ANTI_AIR;SP, or Self-Propelled, Anti Air Artillery gives your armored and mechanized units added capability against Air units such as Close air attack planes. They are very effective against enemy air units, and do not reduce the speed of your fast units like normal AA artillery.;.;.;.;.;.;.;.;.;.;X
LDESC_ROCKET_ARTILLERY;Cavalry Brigade gives your units an added Reconnaissance capability and increases your division with one additional combat brigade;.;.;.;.;.;.;.;.;.;X
LDESC_SP_ROCKET_ARTILLERY;SP, or Self-Propelled, Anti Air Artillery gives your armored and mechanized units added capability against Air units such as Close air attack planes. They are very effective against enemy air units, and do not reduce the speed of your fast units like normal AA artillery.;.;.;.;.;.;.;.;.;.;X
LDESC_TANK_DESTROYER;Tank Destroyers are similar to normal Tanks. The difference is that they don't have a rotating turret, and mount most of their armor to the front. They give your units an added capability against hard targets such as enemy armor.;.;.;.;.;.;.;.;.;.;X
LDESC_LIGHT_ARMOR_BRIG;An armoured personnel carrier (APC) is an armoured fighting vehicle designed to transport infantry to the battlefield. APCs are usually armed with only a machine gun although variants carry recoilless rifles, anti-tank guided missiles (ATGMs), or mortars. They are not usually designed to take part in a direct-fire battle, but to carry troops to the battlefield safe from shrapnel and ambush. They may have wheels or tracks.;.;.;.;.;.;.;.;.;.;X
LDESC_HEAVY_ARMOR;An infantry fighting vehicle (IFV), is a type of armoured fighting vehicle used to carry infantry into battle and provide fire support. They are differentiated from APCs—which are purely transport vehicles, armed only for self-defence—because they are designed to give direct fire support to the dismounted infantry and so usually have significantly enhanced armament. IFVs also often have improved armour and some have firing ports (allowing the infantry to fire personal weapons while mounted).;.;.;.;.;.;.;.;.;.;X
LDESC_SUPER_HEAVY_ARMOR;Super Heavy Armor is the ultimate shock weapon. Nearly impossible to kill, they give horrendous bonuses to your units' hard and soft attack values. They also consume enormous amounts of supplies and fuel, and slow your units to a crawl.;.;.;.;.;.;.;.;.;.;X
LDESC_ARMORED_CAR;Armored Cars are wheeled vehicles, typically with light armour and modest weaponry. They give your units an added capability against soft targets, being most effective against supply trucks and rear area troops.;.;.;.;.;.;.;.;.;.;X
LDESC_ANTITANK;Armoured units allow real projection of power on the battlefield. Their speed and firepower make them lethal against all but the best entrenched Infantry. However, as tanks became heaver, their speeds would reduce accordingly.  They also required a constant supply of fuel to remain in the field, and if this vital supply was severed, the armoured unit would be next to useless.;.;.;.;.;.;.;.;.;.;X
LDESC_ANTIAIR;Anti-Aircraft weapons will increase the 'Air Attack' capability of your units, so that they inflict more damage on Aircraft.;.;.;.;.;.;.;.;.;.;X
LDESC_ENGINEER;Engineer Brigades help crossing rivers, making the process quicker and reducing disorganisation.;.;.;.;.;.;.;.;.;.;X
LDESC_POLICE;Police Brigades are good at suppressing partisans and rebels.;.;.;.;.;.;.;.;.;.;X
LDESC_CAG;Carrier Air Groups represent the complement of planes stationed on carriers which provide both protection for the carrier and allow it to strike enemy ships at a large distance. The multi-role aircraft has a carrier based variant that is purposefully built for carrier operations and unlike its land based variant, the MRCAG also boasts a reasonable sea attack capability.;.;.;.;.;.;.;.;.;.;X
##;;;;;;;;;;;X
NAME_NAVAL_ASW;ASW;Lutte anti sous-marine;Anti-Sommergibile;GAS;UAW;Zwalcz. okr. podw.;ASW;ПЛО;;;X
SNAME_NAVAL_ASW;ASW;ASM;ASM;GAS;UAW;ZOP;ASW;ПЛО;;;X
LDESC_NAVAL_ASW;Improvements in both Sonar and ASW weaponry improve this ships ability to find and sink submarines.;Les amйliorations du sonar et de l'armement de lutte anti sous-marine embarquй amйliorent sa capacitй а dйtecter et couler les sous-marins hostiles.;Miglioramenti sia al Sonar che all'armamento subacqueo aumentano la capacitа di questa nave di scoprire e affondare i sommergibili.;Las mejoras en sуnar y armamento antisubmarino mejoran la capacidad de este barco para encontrar y hundir submarinos.;Verbesserungen bei Sonar und UAW erhцhen die Fдhigkeit von Schiffen, U-Boote aufzuspьren und zu versenken;Ulepszenia sonaru i uzbrojenia przeciw іodziom podwodnym zwiкkszyіy moїliwoњci tego okrкtu w zakresie znajdowania i zatapiania okrкtуw podwodnych.;Melhorias no sonar e no armamento ASW incrementam a capacidade deste navio para encontrar e afundar submarinos.;Усовершенствованные гидролокаторы и противолодочное вооружение повышают возможности этого корабля в борьбе с подлодками.;;;X
SDESC_NAVAL_ASW;This ship has upgraded ASW equipment.;Ce navire est йquipй pour la lutte anti sous-marine.;A questa nave и stato migliorato l'equipaggiamento antisommergibile.;Las mejoras en sуnar y armamento antisubmarino mejoran la capacidad de este barco para encontrar y hundir submarinos.;Dieses Schiff verfьgt ьber Verbesserungen zur UAW.;Ten okrкt posiada ulepszone wyposaїenie do obrony przeciw okrкtom podwodnym.;Este navio aprimorou os equipamentos de luta antissubmarino.;Усовершенствованные гидролокаторы и противолодочное вооружение повышают возможности этого корабля в борьбе с подлодками.;;;X
NAME_NAVAL_ANTI_AIR_S;Anti Air;Dйfense anti aйrienne;Anti-Aerea;Antiaйrea;Flugabwehrkanonen;Obr. przeciwlot.;Defesa Antiaйrea;ПВО;;;X
SNAME_NAVAL_ANTI_AIR_S;S-AA;DCA;AA;AA;Fl.Abw.;P-lot.;AA;ПВО;;;X
LDESC_NAVAL_ANTI_AIR_S;Improvements to anti aircraft armaments and targeting technology make this ship better at engaging enemy aircraft.;L'amйlioration de l'armement de dйfense anti-aйrienne du navire ainsi que de son systиme de visйe rendent ce navire plus apte а affronter les avions ennemis.;Miglioramenti all'armamento anti-aereo e ai sistemi di puntamento aumentano le capacitа di questa nave di ingaggiare i velivoli nemici.;Las mejoras en armamento antiaйreo y tecnologнa de fijaciуn de objetivos mejoran la capacidad de este barco para luchar contra aviones enemigos.;Die neue Luftabwehr verbessert die Fдhigkeit von Schiffen, Luftangriffe abzuwehren;Ulepszenia uzbrojenia przeciwlotniczego i technologii odnajdowania celуw uczyniіy ten okrкt lepszym w walce z wrogimi samolotami.;O aperfeiзoamento da tecnologia de pontaria e do armamento antiaйreo torna este navio mais eficiente contra aeronaves inimigas.;Усовершенствованное зенитное вооружения и системы прицеливания повышают возможности этого корабля в борьбе с самолетами противника.;;;X
SDESC_NAVAL_ANTI_AIR_S;This ship has additional Anti-Air weapon systems.;Ce navire est йquipй de canons de DCA supplйmentaires.;A questa nave sono stati aggiunti ulteriori sistemi antiaerei.;Las mejoras en armamento antiaйreo y tecnologнa de fijaciуn de objetivos mejoran la capacidad de este barco para luchar contra aviones enemigos. ;Dieses Schiff verfьgt ьber zusдtzliche Flugabwehrkannonen.;Ten okrкt posiada dodatkowe uzbrojenie przeciwlotnicze.;Este navio foi equipado com armas antiaйreas adicionais.;Усовершенствованное зенитное вооружения и системы наведения повышают возможности этого корабля в борьбе с самолетами противника.;;;X
NAME_NAVAL_RADAR_S;Radar;Radar;Radar;Radar;Radar;Radar;Radar;РЛС;;;X
SNAME_NAVAL_RADAR_S;S-RA;Radar;Radar;RA;Radar;Radar;RA;РЛС;;;X
LDESC_NAVAL_RADAR_S;Improved surface search radar allows this ship to better find enemy naval units and convoys. ;L'amйlioration du radio repйrage du navire lui permet de decouvrir plus aisйment les navires et convois ennemis.;L'utilizzo di radar di scoperta di superficie permette a questa nave di incrementare le capacitа di scoperta di unitа navali nemiche e convogli.;El radar de superficie mejorado hace que este barco encuentre unidades navales y convoyes enemigos con mayor eficacia. ;Verbessertes Ьberwasserradar erhцht die Fдhigkeit von Schiffen, feindliche Schiffe und Konvois zu finden;Ulepszony radar powierzchniowy pozwala temu okrкtowi lepiej odnajdywaж jednostki nawodne nieprzyjaciela, w tym konwoje.;O aperfeiзoamento do radar de busca de superfнcie deste navio facilita a localizaзгo de comboios e unidades navais inimigas.;Усовершенствованная РЛС позволяет этому кораблю чаще обнаруживать вражеские корабли и конвои.;;;X
SDESC_NAVAL_RADAR_S;This ship is equipped with Radar.;Ce navire est йquipй de systиmes de radar.;Questa nave и equipaggiata con un radar.;El radar de superficie mejorado hace que este barco encuentre unidades navales y convoyes enemigos con mayor eficacia. ;Dieses Schiff verfьgt ьber zusдtzliches Radar.;Ten okrкt wyposaїony jest w radar.;Este navio estб equipado com radar.;Усовершенствованная РЛС позволяет этому кораблю чаще обнаруживать вражеские корабли и конвои.;;;X
NAME_NAVAL_FIRE_CONTROLL_S;Fire Control;Systиme de visйe;Centrale di Tiro;Control de tiro;Feuerleitanlage;Kontrola ognia;Controle de tiro;СУО;;;X
SNAME_NAVAL_FIRE_CONTROLL_S;S-FC;Sys. visйe;Cen. Tiro;CT;FLA;K. ognia;CT;СУО;;;X
LDESC_NAVAL_FIRE_CONTROLL_S;The use of mechanical computers to calculate and update firing solutions allows this naval unit to fire further and more accurately;L'utilisation de calculatrices mйchaniques pour calculer et mettre а jour les possibilitйs de tir donne а ce navire une meilleure portйe et prйcision de tir.;L'utilizzo di calcolatori meccanici per determinare e aggiornare le soluzioni di tiro permette a questa nave una superiore cadenza di fuoco e una maggiore precisione.;El uso de computadoras mecбnicas para calcular y optimizar las opciones de disparo hace que esta unidad naval tenga mayor alcance y precisiуn de tiro.;Durch den Einsatz von Computern wird die Zielgenauigkeit der Schiffe erhцht;Uїycie komputerуw mechanicznych w celu obliczania i aktualizacji lokalizacji celуw pozwala tej jednostce strzelaж dalej i bardziej celnie.;O uso de computadores mecвnicos para calcular e atualizar soluзхes de tiro permite a esta unidade naval disparar mais longe e com mais precisгo.;Использование механических вычислительных устройств для расчета и корректировки данных для стрельбы позволяет этому кораблю стрелять дальше и точнее.;;;X
SDESC_NAVAL_FIRE_CONTROLL_S;This ship has improved Fire Control systems.;Ce navire est йquipй d'un systиme de visйe.;A questa nave и stato migliorato il sistema di controllo del tiro.;El uso de computadoras mecбnicas para calcular y optimizar las opciones de disparo hace que esta unidad naval tenga mayor alcance y precisiуn de tiro.;Dieses Schiff verfьgt ьber zusдtzliche Feuerleitanlagen.;Ten okrкt posiada ulepszone systemy kontroli ognia.;Este navio aprimorou os sistemas de controle de tiro.;Использование механических вычислительных устройств для расчета и корректировки данных для стрельбы позволяет этому кораблю стрелять дальше и точнее.;;;X
NAME_NAVAL_FIRE_CONTROLL_L;Capital Fire Control;Systиme de visйe de navire amiral;Centrale di Tiro per navi maggiori;Control de tiro de gran unidad;Feuerleitanlage fьr GroЯkampfschiff;Kontrola ognia wielkiej floty;Controle de tiro (Navio de grande porte);СУО крупн. кораблей;;;X
SNAME_NAVAL_FIRE_CONTROLL_L;FC;Sys. visйe;Cen. Tiro;CT;GKS-FLA;K. ognia;CT;СУО;;;X
LDESC_NAVAL_FIRE_CONTROLL_L;The use of mechanical computers to calculate and update firing solutions allows this naval unit to fire further and more accurately;L'utilisation de calculatrices mйchaniques pour calculer et mettre а jour les possibilitйs de tir donne а ce navire une meilleure portйe et prйcision de tir.;L'utilizzo di calcolatori meccanici per determinare e aggiornare le soluzioni di tiro permette a questa nave una superiore cadenza di fuoco e una maggiore precisione.;El uso de computadoras mecбnicas para calcular y optimizar las opciones de disparo hace que esta unidad naval tenga mayor alcance y precisiуn de tiro.;Durch den Einsatz von Computern wird die Zielgenauigkeit der Schiffe erhцht;Uїycie komputerуw mechanicznych w celu obliczania i aktualizacji lokalizacji celуw pozwala tej jednostce strzelaж dalej i bardziej celnie.;O uso de computadores mecвnicos para calcular e atualizar soluзхes de tiro permite a esta unidade naval disparar mais longe e com mais precisгo.;Использование механических вычислительных устройств для расчета и корректировки данных для стрельбы позволяет этому кораблю стрелять дальше и точнее.;;;X
SDESC_NAVAL_FIRE_CONTROLL_L;This ship has improved Fire Control systems.;Ce navire est йquipй d'un systиme de visйe.;A questa nave и stato migliorato il sistema di controllo del tiro.;El uso de computadoras mecбnicas para calcular y optimizar las opciones de disparo hace que esta unidad naval tenga mayor alcance y precisiуn de tiro.;Dieses Schiff verfьgt ьber zusдtzliche Feuerleitanlagen.;Ten okrкt posiada ulepszone systemy kontroli ognia.;Este navio aprimorou os sistemas de controle de tiro.;Использование механических вычислительных устройств для расчета и корректировки данных для стрельбы позволяет этому кораблю стрелять дальше и точнее.;;;X
NAME_NAVAL_IMPROVED_HULL_S;Improved Hull;Coque amйliorйe;Scafo migliorato;Casco mejorado;Verbesserter Rumpf;Ulepszony kadіub;Casco aprimorado;Улучш. корпус;;;X
SNAME_NAVAL_IMPROVED_HULL_S;S-IH;Coque;Scafo;CM;Verb. Rumpf;Ul. kadіub;CA;УК;;;X
LDESC_NAVAL_IMPROVED_HULL_S;The focusing of armour on key locations and the addition of more watertight compartments will improve the survivability of this ship.;L'attention apportйe au blindage aux points clefs et l'ajout de nouveaux compartiments impermйables amйliorent la viabilitй du navire.;L'incremento di corazzatura nei punti chiave e l'aggiunta di un maggior numero di compartimenti stagni migliora la capacitа di sopravvivenza della nave.;La concentraciуn del blindaje en puntos clave y la instalaciуn de mбs compartimentos estancos aumentan la posibilidad de supervivencia de este barco.;Durch den Einsatz von verbesserter Panzerung und wasserdichten Abteilungen ist das Schiff schwerer zu versenken;Pogrubienie opancerzenia w kluczowych miejscach okrкtu oraz dodanie wodoszczelnych grodzi poprawia zdolnoњж przetrwania tego okrкtu w walce na morzu.;A blindagem de pontos-chave e o acrйscimo de compartimentos estanques melhora a capacidade de sobrevivкncia deste navio.;Усиленное бронирование ключевых участков корпуса и дополнительные водонепроницаемые переборки повышает живучесть этого корабля.;;;X
SDESC_NAVAL_IMPROVED_HULL_S;This ship has added Armor protection.;La coque de ce navire est renforcйe.;A questa nave и stata migliorata la protezione.;La concentraciуn del blindaje en puntos clave y la instalaciуn de mбs compartimentos estancos aumentan la posibilidad de supervivencia de este barco. ;Dieses Schiff verfьgt ьber zusдtzliche Panzerung.;Ten okrкt posiada dodatkowe opancerzenie.;Este navio tem o casco reforзado.;Усиленное бронирование ключевых участков корпуса и дополнительные водонепроницаемые переборки повышает живучесть этого корабля.;;;X
NAME_NAVAL_TORPEDOES_S;Torpedoes;Torpilles;Siluri;Torpedos;Torpedos;Torpedy;Torpedos;Торпеды;;;X
SNAME_NAVAL_TORPEDOES_S;S-TM;Torp.;Siluri;TN;Torp.;Torp.;TP;ТОРП;;;X
LDESC_NAVAL_TORPEDOES_S;The upgrading of the torpedo targeting systems and the fitting of more modern torpedoes will make this ship more effective at convoy raiding. ;L'amйlioration du systиme de visйe des torpilles et l'installation de torpilles modernes faciliteront la traque des convois ennemis.;Il miglioramento dei sistemi di puntamento delle torpedini e l'approvigionamento di siluri piщ moderni permetterа a questa nave di migliorare la capacitа di caccia ai convogli.;La mejora de los sistemas de guнa de los torpedos y la modernizaciуn de los mismos hacen a este barco mбs eficaz en el ataque a convoyes. ;Die Verbesserungen des Torpedozielsystems und der Einsatz von neuen Torpedos erhцht die Kampfkraft gegen Konvois;Ulepszenie systemуw celowania torped i wyposaїenie okrкtu w bardziej nowoczesne torpedy czyni go bardziej efektywnym w zwalczaniu konwojуw.;O aprimoramento dos sistemas de pontaria e o uso de torpedos mais modernos tornarгo este navio mais eficiente no ataque a comboios.;Усовершенствованные торпеды и системы их наведения на цель  повышают возможности этого корабля в борьбе с конвоями.;;;X
SDESC_NAVAL_TORPEDOES_S;This ship has additional Torpedo launchers.;Ce navire peut lancer plus de torpilles.;Questa nave и dotata di ulteriori sistemi di lancio per i siluri.;La mejora de los sistemas de guнa de los torpedos y la modernizaciуn de los mismos hacen a este barco mбs eficaz en el ataque a convoyes. ;Dieses Schiff verfьgt ьber zusдtzliche Torpedorohre.;Ten okrкt posiada dodatkowe wyrzutnie torped.;Este navio tem lanзa-torpedos adicionais.;Усовершенствованные торпеды и системы их наведения на цель  повышают возможности этого корабля в борьбе с конвоями.;;;X
NAME_NAVAL_ANTI_AIR_L;Capital Anti Air;Dйfense anti aйrienne de navire amiral;Anti-Aerea per navi maggiori;Antiaйreos de gran unidad;Flugabwehrkanonen fьr GroЯkampfschiff;Obrona przeciwlot. wielkiej floty;Defesa AA (Navio de grande porte);ПВО крупн. кораблей;;;X
SNAME_NAVAL_ANTI_AIR_L;AA;DCA;AA;AA;GKS-Fl.Abw.;P-lot.;AA;ПВО;;;X
LDESC_NAVAL_ANTI_AIR_L;Improvements to anti aircraft armaments and targeting technology make this ship better at engaging enemy aircraft.;L'amйlioration de l'armement de dйfense anti-aйrienne du navire ainsi que ses systиmes de visйe rendent ce navire plus apte а affronter les avions ennemis.;Miglioramenti all'armamento anti-aereo e ai sistemi di puntamento aumentano le capacitа di questa nave di ingaggiare i velivoli nemici.;Las mejoras en armamento antiaйreo y tecnologнa de fijaciуn de objetivos mejoran la capacidad de este barco para luchar contra aviones enemigos.;Die neue Luftabwehr verbessert die Fдhigkeit von Schiffen, Luftangriffe abzuwehren;Ulepszenia w wyposaїeniu przeciwlotniczym i technologii celowania czyni№ ten okrкt lepszym w przechwytywaniu nieprzyjacielskich samolotуw.;O aperfeiзoamento da tecnologia de pontaria e do armamento antiaйreo torna este navio mais eficiente contra aeronaves inimigas.;Усовершенствованное зенитное вооружения и системы прицеливания повышают возможности этого корабля в борьбе с самолетами противника.;;;X
SDESC_NAVAL_ANTI_AIR_L;This ship has additional Anti-Air weapon systems.;Ce navire est йquipй de canons de DCA supplйmentaires.;A questa nave sono stati aggiunti ulteriori sistemi antiaerei.;Las mejoras en armamento antiaйreo y tecnologнa de fijaciуn de objetivos mejoran la capacidad de este barco para luchar contra aviones enemigos. ;Dieses Schiff verfьgt ьber zusдtzliche Flugabwehrkannonen.;Ten okrкt posiada doatkowe uzbrojenie przeciwlotnicze.;Este navio foi equipado com armas antiaйreas adicionais.;Усовершенствованное зенитное вооружения и системы наведения повышают возможности этого корабля в борьбе с самолетами противника.;;;X
NAME_NAVAL_RADAR_L;Capital Radar;Radar de navire amiral;Radar per navi maggiori;Radar de gran unidad;Radar fьr GroЯkampfschiff;Radar wielkiej floty;Radar (Navio de grande porte);РЛС;;;X
SNAME_NAVAL_RADAR_L;RA;Radar;Radar;RA;GKS-Radar;Radar;RA;РЛС;;;X
LDESC_NAVAL_RADAR_L;Improved surface search radar allows this ship to better find enemy naval units and convoys. ;L'amйlioration du radio repйrage du navire lui permet de dйcouvrir plus aisйment les navires et convois ennemis.;L'utilizzo di radar di scoperta di superficie permette a questa nave di incrementare le capacitа di scoperta di unitа navali nemiche e convogli.;El radar de superficie mejorado hace que este barco encuentre unidades navales y convoyes enemigos con mayor eficacia. ;Verbessertes Ьberwasserradar erhцht die Fдhigkeit von Schiffen, feindliche Schiffe und Konvois zu finden;Ulepszony radar powierzchniowy pozwala temu okrкtowi lepiej odnajdywaж jednostki nawodne nieprzyjaciela, w tym konwoje.;O aperfeiзoamento do radar de busca de superfнcie deste navio facilita a localizaзгo de comboios e unidades navais inimigas.;Усовершенствованный радар позволяет этому кораблю чаще обнаруживать вражеские корабли и конвои.;;;X
SDESC_NAVAL_RADAR_L;This ship is equipped with Radar.;Ce navire est йquipй de systиmes de radar.;Questa nave и equipaggiata con un radar.;El radar de superficie mejorado hace que este barco encuentre unidades navales y convoyes enemigos con mayor eficacia.;Dieses Schiff verfьgt ьber zusдtzliches Radar.;Ten okrкt wyposaїony jest w radar.;Este navio estб equipado com radar.;Усовершенствованный радар позволяет этому кораблю чаще обнаруживать вражеские корабли и конвои.;;;X
NAME_NAVAL_IMPROVED_HULL_L;Capital Improved Hull;Coque amйliorйe de navire amiral;Scafo migliorato per navi maggiori;Casco mejorado de gran unidad;Verbesserter Rumpf fьr GroЯkampfschiff;Ulepszony kadіub wielkiej floty;Casco aprimorado (Navio de grande porte);Улучш. корпус крупн. кораблей;;;X
SNAME_NAVAL_IMPROVED_HULL_L;IH;Coque;Scafo;CM;Verb. GKS-Rumpf;Ul. kadіub;CA;УК;;;X
LDESC_NAVAL_IMPROVED_HULL_L;The focusing of armour on key locations and the addition of more watertight compartments will improve the survivability of this ship.;L'attention apportйe au blindage aux points clefs et l'ajout de nouveaux compartiments impermйables amйliorent la viabilitй du navire.;L'incremento di corazzatura nei punti chiave e l'aggiunta di un maggior numero di compartimenti stagni migliora la capacitа di sopravvivenza della nave.;La concentraciуn del blindaje en puntos clave y la instalaciуn de mбs compartimentos estancos aumentan la posibilidad de supervivencia de este barco.;Durch den Einsatz von verbesserter Panzerung und wasserdichten Abteilungen ist das Schiff schwerer zu versenken;Pogrubienie opancerzenia w kluczowych miejscach okrкtu oraz dodanie wodoszczelnych grodzi poprawia zdolnoњж przetrwania tego okrкtu w walce na morzu.;A blindagem de pontos-chave e o acrйscimo de compartimentos estanques melhora a capacidade de sobrevivкncia deste navio.;Усиленное бронирование ключевых участков корпуса и дополнительные водонепроницаемые переборки повышает живучесть этого корабля.;;;X
SDESC_NAVAL_IMPROVED_HULL_L;This ship has added Armor protection.;La coque de ce navire est renforcйe.;A questa nave и stata migliorata la protezione.;La concentraciуn del blindaje en puntos clave y la instalaciуn de mбs compartimentos estancos aumentan la posibilidad de supervivencia de este barco.;Dieses Schiff verfьgt ьber zusдtzliche Panzerung.;Ten okrкt posiada dodatkowe opancerzenie.;Este navio tem o casco reforзado.;Усиленное бронирование ключевых участков корпуса и дополнительные водонепроницаемые переборки повышает живучесть этого корабля.;;;X
NAME_NAVAL_TORPEDOES_L;Capital Torpedoes;Torpilles de navire amiral;Siluri per navi maggiori;Torpedos de gran unidad;Torpedos fьr GroЯkampfschiff;Torpedy wielkiej floty;Torpedos (Navio de grande porte);Торпеды крупн. кораблей;;;X
SNAME_NAVAL_TORPEDOES_L;TM;Torp.;Siluri;TN;GKS-Torp.;Torp.;TP;ТОРП;;;X
LDESC_NAVAL_TORPEDOES_L;The upgrading of the torpedo targeting systems and the fitting of more modern torpedoes will make this ship more effective at convoy raiding. ;L'amйlioration du systиme de visйe des torpilles et l'installation de torpilles modernes faciliteront la traque des convois ennemis.;Il miglioramento dei sistemi di puntamento delle torpedini e l'approvigionamento di siluri piщ moderni permetterа a questa nave di migliorare la capacitа di caccia ai convogli.;La mejora de los sistemas de guнa de los torpedos y la modernizaciуn de los mismos hacen a este barco mбs eficaz en el ataque a convoyes. ;Die Verbesserungen des Torpedozielsystems und der Einsatz von neuen Torpedos erhцht die Kampfkraft gegen Konvois;Ulepszenie systemуw celowania torped i wyposaїenie okrкtu w bardziej nowoczesne torpedy czyni go bardziej efektywnym w zwalczaniu konwojуw.;O aprimoramento dos sistemas de pontaria e o uso de torpedos mais modernos tornarгo este navio mais eficiente no ataque a comboios.;Усовершенствованные торпеды и системы их наведения на цель  повышают возможности этого корабля в борьбе с конвоями.;;;X
SDESC_NAVAL_TORPEDOES_L;This ship has additional Torpedo launchers.;Ce navire est йquipй d'un systиme de visйe.;Questa nave и dotata di ulteriori sistemi di lancio per i siluri.;La mejora de los sistemas de guнa de los torpedos y la modernizaciуn de los mismos hacen a este barco mбs eficaz en el ataque a convoyes.;Dieses Schiff verfьgt ьber zusдtzliche Torpedorohre.;Ten okrкt posiada dodatkowe wyrzutnie torped.;Este navio tem lanзa-torpedos adicionais.;Усовершенствованные торпеды и системы их наведения на цель  повышают возможности этого корабля в борьбе с конвоями.;;;X
NAME_NAVAL_BRIGADE_0;Carrier Air Group;.;.;.;.;.;.;.;.;.;X
SNAME_NAVAL_BRIGADE_0;CAG;.;.;.;.;.;.;.;.;.;X
SDESC_NAVAL_BRIGADE_0;This division has a carrier air group.;.;.;.;.;.;.;.;.;.;X
LDESC_NAVAL_BRIGADE_0;Carrier Air Groups represent the complement of planes stationed on carriers. They are usually a mix of fighters, torpedo and dive bombers which provide both protection for the carrier and allow it to strike enemy ships at a large distance.;.;.;.;.;.;.;.;.;.;X
#########################################;;;;;;;;;;;X
######## UNIT MODELS              #######;;;;;;;;;;;X
#########################################;;;;;;;;;;;X
MODEL_2_0;Motorized Division 1945;.;.;.;Jдgerdivision (motorisiert) 1945;.;.;.;.;.;X
MODEL_2_1;Motorized Division 1965;.;.;.;Jдgerdivision (motorisiert) 1965;.;.;.;.;.;X
MODEL_42_0;Motorized Brigade 1945;.;.;.;Jдgerbrigade (motorisiert) 1945;.;.;.;.;.;X
MODEL_42_1;Motorized Brigade 1965;.;.;.;Jдgerbrigade (motorisiert) 1965;.;.;.;.;.;X
MODEL_42_2;Motorized Brigade 1970;.;.;.;Jдgerbrigade (motorisiert) 1970;.;.;.;.;.;X
MODEL_42_3;Motorized Brigade 1975;.;.;.;Jдgerbrigade (motorisiert) 1975;.;.;.;.;.;X
MODEL_42_4;Motorized Brigade 1980;.;.;.;Jдgerbrigade (motorisiert) 1980;.;.;.;.;.;X
MODEL_42_5;Motorized Brigade 1985;.;.;.;Jдgerbrigade (motorisiert) 1985;.;.;.;.;.;X
MODEL_42_6;Motorized Brigade 1990;.;.;.;Jдgerbrigade (motorisiert) 1990;.;.;.;.;.;X
MODEL_42_7;Motorized Brigade 1995;.;.;.;Jдgerbrigade (motorisiert) 1995;.;.;.;.;.;X
MODEL_42_8;Motorized Brigade 2000;.;.;.;Jдgerbrigade (motorisiert) 2000;.;.;.;.;.;X
MODEL_44_0;Air Cavalry 1965;.;.;.;.;.;.;.;.;.;X
MODEL_5_0;Tank Division 1945;.;.;.;.;.;.;.;.;.;X
MODEL_5_1;MBT Division 1952;.;.;.;.;.;.;.;.;.;X
MODEL_43_0;Special Forces 1945;.;.;.;.;.;.;.;.;.;X
MODEL_43_1;Special Forces 1965;.;.;.;.;.;.;.;.;.;X
MODEL_43_2;Special Forces 1970;.;.;.;.;.;.;.;.;.;X
MODEL_43_3;Special Forces 1975;.;.;.;.;.;.;.;.;.;X
MODEL_43_4;Special Forces 1980;.;.;.;.;.;.;.;.;.;X
MODEL_43_5;Special Forces 1985;.;.;.;.;.;.;.;.;.;X
MODEL_43_6;Special Forces 1990;.;.;.;.;.;.;.;.;.;X
MODEL_43_7;Special Forces 1995;.;.;.;.;.;.;.;.;.;X
MODEL_43_8;Special Forces 2000;.;.;.;.;.;.;.;.;.;X
MODEL_9_0;Garrison 1945;.;.;.;.;.;.;.;.;.;X
MODEL_9_1;Garrison 1965;.;.;.;.;.;.;.;.;.;X
MODEL_9_2;Garrison 1970;.;.;.;.;.;.;.;.;.;X
MODEL_9_3;Garrison 1975;.;.;.;.;.;.;.;.;.;X
MODEL_9_4;Garrison 1980;.;.;.;.;.;.;.;.;.;X
MODEL_9_5;Garrison 1985;.;.;.;.;.;.;.;.;.;X
MODEL_9_6;Garrison 1990;.;.;.;.;.;.;.;.;.;X
MODEL_9_7;Garrison 1995;.;.;.;.;.;.;.;.;.;X
MODEL_9_8;Garrison 2000;.;.;.;.;.;.;.;.;.;X
MODEL_10_0;HQ 1945;.;.;.;.;.;.;.;.;.;X
MODEL_10_1;HQ 1965;.;.;.;.;.;.;.;.;.;X
MODEL_10_2;HQ 1970;.;.;.;.;.;.;.;.;.;X
